Nome,Classe,Bolsa / Fonte,Tipo de Ativo,"Ativo /
Cancelado",Código,"Setor NAICS
ult disponiv","Setor Agro
Bovespa","AtvCir
 < Dez 2020
 Em moeda orig
 em milhares
 consolid:sim*","AtvCir
 < Dez 2021
 Em moeda orig
 em milhares
 consolid:sim*","AtvCir
 < Dez 2022
 Em moeda orig
 em milhares
 consolid:sim*","AtvCir
 < Dez 2023
 Em moeda orig
 em milhares
 consolid:sim*","AtvCir
 < Dez 2024
 Em moeda orig
 em milhares
 consolid:sim*","AtvNaoCir
 < Dez 2020
 Em moeda orig
 em milhares
 consolid:sim*","AtvNaoCir
 < Dez 2021
 Em moeda orig
 em milhares
 consolid:sim*","AtvNaoCir
 < Dez 2022
 Em moeda orig
 em milhares
 consolid:sim*","AtvNaoCir
 < Dez 2023
 Em moeda orig
 em milhares
 consolid:sim*","AtvNaoCir
 < Dez 2024
 Em moeda orig
 em milhares
 consolid:sim*","PasCir
 < Dez 2020
 Em moeda orig
 em milhares
 consolid:sim*","PasCir
 < Set 2021
 Em moeda orig
 em milhares
 consolid:sim*","PasCir
 < Dez 2022
 Em moeda orig
 em milhares
 consolid:sim*","PasCir
 < Dez 2023
 Em moeda orig
 em milhares
 consolid:sim*","PasCir
 < Dez 2024
 Em moeda orig
 em milhares
 consolid:sim*","PasNoCir
 < Dez 2020
 Em moeda orig
 em milhares
 consolid:sim*","PasNoCir
 < Dez 2021
 Em moeda orig
 em milhares
 consolid:sim*","PasNoCir
 < Dez 2022
 Em moeda orig
 em milhares
 consolid:sim*","PasNoCir
 < Dez 2023
 Em moeda orig
 em milhares
 consolid:sim*","PasNoCir
 < Dez 2024
 Em moeda orig
 em milhares
 consolid:sim*","Patrim Liq
 < Dez 2020
 Em moeda orig
 em milhares
 consolid:sim*","Patrim Liq
 < Dez 2021
 Em moeda orig
 em milhares
 consolid:sim*","Patrim Liq
 < Dez 2022
 Em moeda orig
 em milhares
 consolid:sim*","Patrim Liq
 < Dez 2023
 Em moeda orig
 em milhares
 consolid:sim*","Patrim Liq
 < Dez 2024
 Em moeda orig
 em milhares
 consolid:sim*","LPA
 < Dez 2020
 Em moeda orig
 de 12 meses
 consolid:sim*
 ajust p/ prov","LPA
 < Dez 2021
 Em moeda orig
 de 12 meses
 consolid:sim*
 ajust p/ prov","LPA
 < Dez 2022
 Em moeda orig
 de 12 meses
 consolid:sim*
 ajust p/ prov","LPA
 < Dez 2023
 Em moeda orig
 de 12 meses
 consolid:sim*
 ajust p/ prov","LPA
 < Dez 2024
 Em moeda orig
 de 12 meses
 consolid:sim*
 ajust p/ prov","Receita
 < Dez 2020
 Em moeda orig
 em milhares
 no exercício
 consolid:sim*","Receita
 < Dez 2021
 Em moeda orig
 em milhares
 no exercício
 consolid:sim*","Receita
 < Dez 2022
 Em moeda orig
 em milhares
 no exercício
 consolid:sim*","Receita
 < Dez 2023
 Em moeda orig
 em milhares
 no exercício
 consolid:sim*","Receita
 < Dez 2024
 Em moeda orig
 em milhares
 no exercício
 consolid:sim*","Lucro Liquido
 < Dez 2020
 Em moeda orig
 em milhares
 no exercício
 consolid:sim*","Lucro Liquido
 < Dez 2021
 Em moeda orig
 em milhares
 no exercício
 consolid:sim*","Lucro Liquido
 < Dez 2022
 Em moeda orig
 em milhares
 no exercício
 consolid:sim*","Lucro Liquido
 < Dez 2023
 Em moeda orig
 em milhares
 no exercício
 consolid:sim*","Lucro Liquido
 < Dez 2024
 Em moeda orig
 em milhares
 no exercício
 consolid:sim*","DivBr/Ativo
 < Dez 2020
 consolid:sim*","DivBr/Ativo
 < Dez 2021
 consolid:sim*","DivBr/Ativo
 < Dez 2022
 consolid:sim*","DivBr/Ativo
 < Dez 2023
 consolid:sim*","DivBr/Ativo
 < Dez 2024
 consolid:sim*","LiqCor
 < Dez 2020
 consolid:sim*","LiqCor
 < Dez 2021
 consolid:sim*","LiqCor
 < Dez 2022
 consolid:sim*","LiqCor
 < Dez 2023
 consolid:sim*","LiqCor
 < Dez 2024
 consolid:sim*","LiqGer
 < Dez 2020
 consolid:sim*","LiqGer
 < Dez 2021
 consolid:sim*","LiqGer
 < Dez 2022
 consolid:sim*","LiqGer
 < Dez 2023
 consolid:sim*","LiqGer
 < Dez 2024
 consolid:sim*","RentAt
 < Dez 2020
 de 12 meses
 consolid:sim*","RentAt
 < Dez 2021
 de 12 meses
 consolid:sim*","RentAt
 < Dez 2022
 de 12 meses
 consolid:sim*","RentAt
 < Dez 2023
 de 12 meses
 consolid:sim*","RentAt
 < Dez 2024
 de 12 meses
 consolid:sim*","RenPat(med)
 < Dez 2020
 Em moeda orig
 de 12 meses
 consolid:sim*","RenPat(med)
 < Dez 2021
 Em moeda orig
 de 12 meses
 consolid:sim*","RenPat(med)
 < Dez 2022
 Em moeda orig
 de 12 meses
 consolid:sim*","RenPat(med)
 < Dez 2023
 Em moeda orig
 de 12 meses
 consolid:sim*","RenPat(med)
 < Dez 2024
 Em moeda orig
 de 12 meses
 consolid:sim*","Mrg EBIT
 < Dez 2020
 de 12 meses
 consolid:sim*","Mrg EBIT
 < Dez 2021
 de 12 meses
 consolid:sim*","Mrg EBIT
 < Dez 2022
 de 12 meses
 consolid:sim*","Mrg EBIT
 < Dez 2023
 de 12 meses
 consolid:sim*","Mrg EBIT
 < Dez 2024
 de 12 meses
 consolid:sim*","Margem Liquida
 < Dez 2020
 de 12 meses
 consolid:sim*","Margem Liquida
 < Dez 2021
 de 12 meses
 consolid:sim*","Margem Liquida
 < Dez 2022
 de 12 meses
 consolid:sim*","Margem Liquida
 < Dez 2023
 de 12 meses
 consolid:sim*","Margem Liquida
 < Dez 2024
 de 12 meses
 consolid:sim*","Ativo Tot
 < Dez 2020
 Em moeda orig
 em milhares
 consolid:sim*","Ativo Tot
 < Dez 2021
 Em moeda orig
 em milhares
 consolid:sim*","Ativo Tot
 < Dez 2022
 Em moeda orig
 em milhares
 consolid:sim*","Ativo Tot
 < Dez 2023
 Em moeda orig
 em milhares
 consolid:sim*","Ativo Tot
 < Dez 2024
 Em moeda orig
 em milhares
 consolid:sim*","CxOper
 < Dez 2020
 Em moeda orig
 em milhares
 de 12 meses
 consolid:sim*","CxOper
 < Dez 2021
 Em moeda orig
 em milhares
 de 12 meses
 consolid:sim*","CxOper
 < Dez 2022
 Em moeda orig
 em milhares
 de 12 meses
 consolid:sim*","CxOper
 < Dez 2023
 Em moeda orig
 em milhares
 de 12 meses
 consolid:sim*","CxOper
 < Dez 2024
 Em moeda orig
 em milhares
 de 12 meses
 consolid:sim*","CxInvest
 < Dez 2020
 Em moeda orig
 em milhares
 de 12 meses
 consolid:sim*","CxInvest
 < Dez 2021
 Em moeda orig
 em milhares
 de 12 meses
 consolid:sim*","CxInvest
 < Dez 2022
 Em moeda orig
 em milhares
 de 12 meses
 consolid:sim*","CxInvest
 < Dez 2023
 Em moeda orig
 em milhares
 de 12 meses
 consolid:sim*","CxInvest
 < Dez 2024
 Em moeda orig
 em milhares
 de 12 meses
 consolid:sim*","CxFinan
 < Dez 2020
 Em moeda orig
 em milhares
 de 12 meses
 consolid:sim*","CxFinan
 < Dez 2021
 Em moeda orig
 em milhares
 de 12 meses
 consolid:sim*","CxFinan
 < Dez 2022
 Em moeda orig
 em milhares
 de 12 meses
 consolid:sim*","CxFinan
 < Dez 2023
 Em moeda orig
 em milhares
 de 12 meses
 consolid:sim*","CxFinan
 < Dez 2024
 Em moeda orig
 em milhares
 de 12 meses
 consolid:sim*","Valor Mercado
da empresa
31Dez20
Em moeda orig
em milhares","Valor Mercado
da empresa
31Dez21
Em moeda orig
em milhares","Valor Mercado
da empresa
31Dez22
Em moeda orig
em milhares","Valor Mercado
da empresa
31Dez23
Em moeda orig
em milhares","Valor Mercado
da empresa
31Dez24
Em moeda orig
em milhares"
Allos,ON,Bovespa,Ação,ativo,ALOS3,Locadora de imóveis,-,1.850.926,1.775.374,3.265.974,3.824.320,4.271.851,9.036.649,9.339.339,9.019.231,23.834.775,23.016.939,423.725,562.368,1.015.789,2.137.335,2.265.460,2.846.768,2.577.246,3.392.385,10.417.028,10.888.810,6.544.850,6.746.929,6.805.618,13.997.882,13.364.892,"0,6368553994","1,037182247","0,587247901","5,964395825","1,295347267",797.585,937.677,1.111.321,2.712.274,2.739.848,169.071,274.868,155.875,3.386.958,698.511,0,0,0,0,0,"4,4","2,4","3,2","1,8","1,9","0,6","0,6","0,8","0,3","0,4","1,9","2,9","1,8","12,6",3,"2,7","4,1","2,8","30,4","5,6","40,2","52,3","42,3","199,6",53,"25,4",34,20,"128,8","29,6",10.887.575,11.114.713,12.285.205,27.659.095,27.288.790,303.913,600.245,929.733,1.441.890,1.679.910,-38.928,-309.219,-1.387.546,359.540,87.783,-284.554,-289.277,461.207,-1.775.369,-1.764.239,7.727.019,5.742.242,4.520.050,14.683.506,9.176.452
Alpargatas,ON,Bovespa,Ação,ativo,ALPA3,Indústria de calçados,-,2.679.455,3.224.388,3.773.385,3.199.595,3.459.140,2.135.131,4.807.376,4.726.295,3.127.794,3.380.585,1.277.051,1.413.976,1.494.762,985.107,1.349.606,518.983,273.236,1.245.160,1.614.815,1.453.740,2.948.735,3.395.645,5.758.103,3.726.783,4.035.592,"0,2421995889","1,191086004","0,1838544222","-2,766547145","0,159770462",3.364.278,3.948.561,4.181.866,3.734.146,4.108.311,140.195,689.608,121.462,-1.866.620,107.979,"5,1","1,4",15,"23,5","20,8","2,1","0,8","2,5","3,2","2,6","1,9","0,8","1,5","1,4","1,4","2,6","8,6","1,3","-29,5","1,6","4,4","21,4","2,4","-39,4","2,8","8,2","15,7","4,8","-53,3","1,2","3,8","17,5","2,6",-50,"2,6",4.814.586,8.031.764,8.499.680,6.327.389,6.839.725,312.780,787.284,-638.181,371.568,845.031,-117.704,-685.774,-2.796.457,-279.574,-104.882,-91.194,-220.824,3.509.792,184.654,-201.757,23.136.438,19.529.513,9.089.555,6.937.630,4.111.967
Alpargatas,PN,Bovespa,Ação,ativo,ALPA4,Indústria de calçados,-,2.679.455,3.224.388,3.773.385,3.199.595,3.459.140,2.135.131,4.807.376,4.726.295,3.127.794,3.380.585,1.277.051,1.413.976,1.494.762,985.107,1.349.606,518.983,273.236,1.245.160,1.614.815,1.453.740,2.948.735,3.395.645,5.758.103,3.726.783,4.035.592,"0,2421995889","1,191086004","0,1838544222","-2,766547145","0,159770462",3.364.278,3.948.561,4.181.866,3.734.146,4.108.311,140.195,689.608,121.462,-1.866.620,107.979,"5,1","1,4",15,"23,5","20,8","2,1","0,8","2,5","3,2","2,6","1,9","0,8","1,5","1,4","1,4","2,6","8,6","1,3","-29,5","1,6","4,4","21,4","2,4","-39,4","2,8","8,2","15,7","4,8","-53,3","1,2","3,8","17,5","2,6",-50,"2,6",4.814.586,8.031.764,8.499.680,6.327.389,6.839.725,312.780,787.284,-638.181,371.568,845.031,-117.704,-685.774,-2.796.457,-279.574,-104.882,-91.194,-220.824,3.509.792,184.654,-201.757,23.136.438,19.529.513,9.089.555,6.937.630,4.111.967
Alphaville,ON,Bovespa,Ação,ativo,AVLL3,Construção de edifícios residenciais,-,947.064,658.848,667.590,405.030,525.845,1.348.187,1.203.556,1.078.874,874.142,838.990,630.004,661.940,1.203.615,950.159,626.763,1.268.574,1.167.320,935.313,1.100.745,769.887,392.517,13.115,-395.587,-782.504,-59.826,"-33,40966677","-16,88506709","-18,44017067","-22,34680321","0,3581341949",180.202,227.901,265.134,474.418,678.829,-306.709,-377.126,-410.971,-584.254,66.144,"42,6","50,2","58,7","93,6","45,6","1,5",1,"0,6","0,4","0,8","0,9","0,7","0,6","0,4","0,6","-18,3","-20,5","-23,5","-45,4","6,2","-89,9","-186,4",-,-,-,"-167,7","-112,5","-69,2","-44,3","21,4","-232,9","-167,5","-154,9","-122,5","12,6",2.295.251,1.862.404,1.746.464,1.279.172,1.364.835,-63.417,-54.247,178.714,30.774,-41.756,-293.962,204.017,-58.070,20.714,155.948,355.519,-159.860,-124.014,-55.865,102.521,528.484,627.015,156.129,138.782,531.297
Alupar,ON,Bovespa,Ação,ativo,ALUP3,"Geração, transmissão e distribuição de energia elétrica",-,4.084.394,4.400.677,5.373.445,5.419.566,6.244.064,18.492.116,21.319.255,22.560.314,23.016.515,24.444.972,2.290.153,2.037.251,2.558.195,3.248.718,3.053.989,11.341.675,13.270.654,15.003.945,14.558.573,15.911.544,5.750.118,6.551.237,6.958.063,7.355.541,8.240.131,"0,990788475","1,17306075","0,9659453549","0,7299420333","1,142234561",6.140.745,5.234.208,3.833.708,3.311.381,4.002.104,942.088,1.115.401,918.466,694.063,1.086.090,"39,9","39,3","41,8","41,6","41,5","1,8","1,8","2,1","1,7",2,"1,3","1,3","1,3","1,3","1,3","9,1","8,3",6,4,"6,1","24,9","22,4","16,3",11,"16,6",54,"72,2","74,8","71,2","72,3","33,5","40,6","43,4","34,8","46,5",22.576.510,25.719.932,27.933.759,28.436.081,30.689.036,-604.806,1.055.179,2.313.705,2.376.712,2.275.251,1.290.336,-448.880,-1.244.566,-197.373,-575.660,-1.049.108,-901.331,-587.073,-2.218.838,-1.742.232,7.859.908,7.097.902,8.162.700,9.604.066,8.527.103
Alupar,PN,Bovespa,Ação,ativo,ALUP4,"Geração, transmissão e distribuição de energia elétrica",-,4.084.394,4.400.677,5.373.445,5.419.566,6.244.064,18.492.116,21.319.255,22.560.314,23.016.515,24.444.972,2.290.153,2.037.251,2.558.195,3.248.718,3.053.989,11.341.675,13.270.654,15.003.945,14.558.573,15.911.544,5.750.118,6.551.237,6.958.063,7.355.541,8.240.131,"0,990788475","1,17306075","0,9659453549","0,7299420333","1,142234561",6.140.745,5.234.208,3.833.708,3.311.381,4.002.104,942.088,1.115.401,918.466,694.063,1.086.090,"39,9","39,3","41,8","41,6","41,5","1,8","1,8","2,1","1,7",2,"1,3","1,3","1,3","1,3","1,3","9,1","8,3",6,4,"6,1","24,9","22,4","16,3",11,"16,6",54,"72,2","74,8","71,2","72,3","33,5","40,6","43,4","34,8","46,5",22.576.510,25.719.932,27.933.759,28.436.081,30.689.036,-604.806,1.055.179,2.313.705,2.376.712,2.275.251,1.290.336,-448.880,-1.244.566,-197.373,-575.660,-1.049.108,-901.331,-587.073,-2.218.838,-1.742.232,7.859.908,7.097.902,8.162.700,9.604.066,8.527.103
Alupar,UNT N2,Bovespa,Ação,ativo,ALUP11,"Geração, transmissão e distribuição de energia elétrica",-,4.084.394,4.400.677,5.373.445,5.419.566,6.244.064,18.492.116,21.319.255,22.560.314,23.016.515,24.444.972,2.290.153,2.037.251,2.558.195,3.248.718,3.053.989,11.341.675,13.270.654,15.003.945,14.558.573,15.911.544,5.750.118,6.551.237,6.958.063,7.355.541,8.240.131,"0,990788475","1,17306075","0,9659453549","0,7299420333","1,142234561",6.140.745,5.234.208,3.833.708,3.311.381,4.002.104,942.088,1.115.401,918.466,694.063,1.086.090,"39,9","39,3","41,8","41,6","41,5","1,8","1,8","2,1","1,7",2,"1,3","1,3","1,3","1,3","1,3","9,1","8,3",6,4,"6,1","24,9","22,4","16,3",11,"16,6",54,"72,2","74,8","71,2","72,3","33,5","40,6","43,4","34,8","46,5",22.576.510,25.719.932,27.933.759,28.436.081,30.689.036,-604.806,1.055.179,2.313.705,2.376.712,2.275.251,1.290.336,-448.880,-1.244.566,-197.373,-575.660,-1.049.108,-901.331,-587.073,-2.218.838,-1.742.232,7.859.908,7.097.902,8.162.700,9.604.066,8.527.103
Amazonia,ON,Bovespa,Ação,ativo,BAZA3,Bancos,-,0,0,0,0,0,-,-,-,-,-,5.829.618,6.626.275,8.338.455,11.322.771,12.873.797,-,-,-,-,-,2.416.797,2.944.953,4.841.380,5.883.325,6.531.091,"8,957980693","24,88834316","29,95942927","23,99556605","20,19373932",-,-,-,-,-,265.568,737.839,1.122.314,1.345.151,1.132.027,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,"1,3","2,8","3,2",3,"2,1","11,5","27,5","28,8","25,1","18,2",-,-,-,-,-,"27,9","52,3","35,1","32,6","23,1",20.815.709,25.952.485,34.595.899,45.212.324,54.315.898,-598.538,-727.956,1.608.107,5.299.702,3.394.739,-1.043.481,2.061.172,-1.200.889,-4.631.924,-3.815.375,-166.850,-104.828,-1.249.445,-311.492,-370.968,1.251.060,1.224.082,2.800.113,5.325.540,4.818.212
Ambev S/A,ON,Bovespa,Ação,ativo,ABEV3,Indústria de bebidas,Sim,35.342.614,38.627.141,37.816.711,36.563.050,54.155.784,89.853.965,99.975.342,100.141.372,96.081.083,108.352.165,33.477.964,31.107.336,40.540.538,41.004.897,49.388.714,16.567.491,15.718.460,14.089.718,11.495.434,13.538.721,73.815.628,82.643.031,81.955.633,78.969.290,98.642.139,"0,723309244","0,8051920273","0,9184485312","0,9210873553","0,9173638221",58.378.995,72.854.344,79.708.827,79.736.856,89.452.669,11.379.394,12.670.968,14.457.943,14.501.944,14.437.238,"3,8","2,2","2,7","2,6","2,1","1,1",1,"0,9","0,9","1,1",1,"1,1","1,1","1,1","1,2","9,4","9,5","10,8","11,3","9,1",17,"16,5","17,8","18,3","16,5","27,3","23,3","22,2","23,4","24,4","20,1",18,"18,7","18,8","16,6",125.196.579,138.602.483,137.958.083,132.644.133,162.507.949,18.855.780,22.900.951,20.642.153,24.711.429,26.099.035,-6.799.571,-7.734.882,-5.004.139,-5.765.984,-5.463.488,-8.601.995,-16.041.823,-16.337.906,-16.115.207,-10.351.988,246.251.420,242.690.276,228.569.992,216.239.935,184.644.959
Ambipar,ON,Bovespa,Ação,ativo,AMBP3,"Água, esgoto e outros sistemas",-,866.279,1.500.173,4.394.313,4.840.740,6.243.543,777.882,3.361.196,5.488.598,6.801.957,8.411.729,165.649,911.919,1.822.364,2.045.901,2.144.528,252.762,2.659.114,6.760.997,6.983.461,9.778.190,1.201.778,1.177.228,1.055.280,1.742.602,1.628.304,"0,4977071841","1,276506392","0,5647821128","-0,4656659046","-1,734088667",701.612,1.916.332,3.789.791,4.872.707,6.413.676,44.824,144.163,63.784,-56.801,-287.668,"12,6","54,9","71,9","61,3","60,2","5,2","1,7","2,4","2,4","2,9","2,1","0,4","0,5","0,6","0,6",3,"3,5","1,1","0,5","-1,2","6,9","13,3","8,4","2,9","-6,4","18,4","17,2","18,8","18,5","18,3","7,1","8,8","2,9","1,2","-2,7",1.644.161,4.861.369,9.882.911,11.642.697,14.655.272,9.523,164.601,380.548,274.967,1.132.253,-196.541,-1.836.497,-1.954.393,-862.135,-251.791,697.884,1.891.859,3.722.700,618.564,-6.133,2.983.758,4.763.623,2.360.354,2.714.430,21.683.710
Americanas,ON,Bovespa,Ação,ativo,AMER3,Vendas por correio ou meio eletrônico,-,15.779.801,21.912.888,17.048.712,10.727.000,7.078.000,6.826.974,22.605.924,14.243.548,16.388.000,10.387.000,5.331.073,14.454.150,49.939.075,49.275.000,4.382.000,7.789.996,15.270.982,8.019.806,6.690.000,8.113.000,9.485.706,15.910.976,-26.666.621,-28.850.000,4.970.000,"-39,48291054","75,90229351","-1437,551437","-251,7389915","90,32075974",10.124.347,22.695.861,25.808.906,14.942.000,14.349.000,-210.758,543.795,-12.911.538,-2.272.000,8.281.000,"34,3","27,7","72,7","86,8","10,2",3,"1,6","0,3","0,2","1,6","1,4",1,"0,4","0,3","0,9","-0,9","1,2","-41,3","-8,4","47,4","-2,8","4,3",-,-,-,"1,8","3,3","-30,3",-28,"4,5","-2,1","2,4",-50,"-15,2","57,7",22.606.775,44.518.812,31.292.260,27.115.000,17.465.000,-61.768,-825.649,-6.207.579,-245.000,-3.547.000,-1.988.551,3.650.020,-322.108,981.000,1.910.000,5.148.799,-6.751.770,6.380.698,-1.457.000,1.033.000,42.330.870,28.393.540,8.709.338,821.295,1.241.514
Ampla Energ,ON,Bovespa,Ação,ativo,CBEE3,"Geração, transmissão e distribuição de energia elétrica",-,3.246.412,3.843.829,3.232.384,3.110.978,4.301.772,8.392.458,12.384.634,13.703.933,14.545.709,15.329.551,2.996.435,3.024.795,4.575.450,7.846.753,6.520.761,5.051.200,6.923.723,7.125.977,4.469.054,4.668.472,3.591.235,3.712.963,5.234.890,5.340.880,8.442.090,"0,2936015459","0,5005101","-0,4071601141","-0,793958149","2,516832615",6.224.316,8.473.369,7.732.721,7.796.488,8.741.530,48.924,83.402,-92.387,-191.679,670.153,"39,6","36,8","30,5","33,7","24,1","1,1","0,7","0,7","0,4","0,7","1,1","1,1","1,2","1,2","1,5","0,4","0,5","-0,5","-1,1","3,4","1,3","2,3","-2,1","-3,6","9,7",5,"6,2","9,9","8,6","11,1","0,8",1,"-1,2","-2,5","7,7",11.638.870,16.228.463,16.936.317,17.656.687,19.631.323,783.922,-736.286,467.227,204.043,1.131.116,-869.936,-1.119.649,-1.491.693,-1.140.408,-1.201.680,349.638,1.530.220,851.638,933.511,464.576,3.316.017,3.832.582,3.240.433,3.759.718,2.946.665
Anima,ON,Bovespa,Ação,ativo,ANIM3,Escola de ensino superior,-,2.106.414,1.311.929,2.379.589,1.770.484,2.084.653,2.476.025,8.570.749,8.352.408,7.884.993,7.604.220,441.043,1.235.287,1.821.441,1.692.177,962.892,1.614.920,6.235.199,5.709.088,5.105.957,5.945.747,2.505.518,2.381.112,2.763.347,2.404.485,2.274.252,"-0,1286403451","-0,2203466324","-0,267381733","-0,873723828","0,2255717574",1.421.989,2.650.805,3.563.231,3.732.940,3.801.379,-41.108,-87.665,-102.250,-329.630,85.146,"28,7","51,2","52,3","52,8","54,8","4,8","1,1","1,3",1,"2,2","1,1","0,2","0,4","0,3","0,4","-0,9","-0,8","0,1","-2,2","2,1","-2,5","-3,3","0,4",-7,"7,3","8,3","10,6","10,6","14,1","21,6","-2,9","-3,1","0,3","-5,7","5,4",4.582.439,9.882.678,10.731.997,9.655.477,9.688.873,124.528,377.174,227.953,500.770,608.360,-1.677.326,-2.323.202,38.269,509,-495.455,1.594.429,2.042.093,-13.039,-784.299,-152.715,4.767.612,3.305.079,1.457.581,1.683.145,596.771
Armac,ON,Bovespa,Ação,ativo,ARML3,Locação de equipamentos para indústria e comércio,Sim,122.237,1.897.148,1.290.609,1.187.936,1.364.732,307.791,1.384.339,2.440.366,2.794.791,3.272.621,89.840,210.781,393.050,747.854,640.456,255.128,1.857.377,2.179.404,2.004.931,2.685.880,85.060,1.112.697,1.158.521,1.229.942,1.258.625,"0,3148551327","0,1928148662","0,430122786","0,4727523633","0,4919460316",111.294,389.754,951.754,1.360.967,1.765.969,17.533,58.064,148.592,163.283,170.197,"70,4","58,2","57,4","53,6","53,5","1,4","6,1","3,3","1,6","2,1","0,4","0,9","0,5","0,4","0,4","4,1","1,8",4,"4,1","3,8","32,4",-,"13,1","13,7",-,"35,8","33,2","33,7","33,4","29,6","15,8","14,9","15,6",12,"9,9",430.028,3.281.487,3.730.975,3.982.727,4.637.353,-75.112,-592.586,-693.606,125.875,38.135,-280,-116.459,1.575.294,-453.930,99.935,153.366,2.292.399,53.228,-355.898,-181.563,-,9.055.442,4.057.619,5.869.847,1.741.389
Assai,ON,Bovespa,Ação,ativo,ASAI3,Loja de departamentos,Sim,8.349.000,8.772.000,14.179.000,14.616.000,16.448.000,10.472.000,14.082.000,26.439.000,28.561.000,29.145.000,8.723.000,9.167.000,16.416.000,16.425.000,16.312.000,8.688.000,11.444.000,20.306.000,22.122.000,24.026.000,1.410.000,2.766.000,3.896.000,4.630.000,5.255.000,"1,05215514","1,19803286","0,9054885661","0,5258095553","0,5688339935",36.043.000,41.898.000,54.520.000,66.503.000,73.819.000,1.398.000,1.610.000,1.220.000,710.000,769.000,"41,6","35,1",31,"35,2","36,3",1,1,"0,9","0,9",1,"0,5","0,5","0,4","0,4","0,4","8,3",7,3,"1,6","1,7",28,"77,1","36,6","16,7","15,6","5,7","6,2","5,2","4,9","5,2","4,3","3,8","2,2","1,1",1,18.821.000,22.854.000,40.618.000,43.177.000,45.593.000,3.498.000,3.272.000,5.144.000,5.963.000,4.932.000,-4.787.000,-3.276.000,-3.790.000,-3.055.000,-1.670.000,-793.000,-978.000,1.938.000,-3.291.000,-3.093.000,-,17.452.895,26.268.243,18.290.300,7.591.580
Atmasa,ON,Bovespa,Ação,ativo,ATMP3,Serviços de apoio a empresas,-,320.917,392.351,401.822,344.011,-,1.461.234,1.372.711,1.305.327,1.100.445,-,664.928,817.277,1.272.141,401.355,-,950.047,666.804,734.934,753.074,-,167.176,154.553,-299.926,290.027,-,"-9,337675071","-5,285049658","-17,04502056","22,08886885",-,944.773,1.048.276,672.022,307.605,-,-214.692,-136.279,-455.241,589.953,-,"17,7","18,9","23,1","15,8",-,"0,5","0,4","0,3","0,9",-,"0,4","0,5","0,4","0,6",-,-12,"-7,7","-26,7","40,8",-,-,"-84,7",-,-,-,"-15,6","-10,7","-47,7","-71,7",-,"-22,7",-13,"-67,7","191,8",-,1.782.151,1.765.062,1.707.149,1.444.456,-,50.422,44.983,108.166,-37.306,-,-937,-6.147,-90.396,5.900,-,-51.487,-65.831,-39.576,-8.508,-,56.736,69.441,34.186,120.197,32.587
Atom Educ,ON,Bovespa,Ação,ativo,ATED3,Serviços de apoio à educação,-,-,-,-,-,14.776,-,-,-,-,12.823,-,-,-,-,2.463,-,-,-,-,989,-,-,-,-,22.470,-,-,-,-,"-0,09405609566",-,-,-,-,34.365,-,-,-,-,-1.322,-,-,-,-,"4,7",-,-,-,-,6,-,-,-,-,"4,3",-,-,-,-,"1,7",-,-,-,-,-,-,-,-,-,"3,7",-,-,-,-,"1,3",-,-,-,-,27.599,-,-,-,-,-774,-,-,-,-,-10.634,-,-,-,-,-3.767,-,-,-,-,31.256
Aura 360,ON,Bovespa,Ação,ativo,AURA33,Mineração de metais,-,1.129.517,1.520.417,1.292.025,1.834.557,2.410.879,1.656.900,1.785.924,2.502.855,2.637.952,4.278.427,627.296,688.425,840.746,955.657,1.556.144,534.041,968.812,1.335.983,1.992.801,3.752.558,1.625.080,1.519.428,1.618.151,1.524.051,1.380.604,"1,89022757","1,112780139","1,58328917","0,7487991107","-1,005707482",1.570.045,2.400.998,2.029.142,2.080.537,3.221.711,384.991,240.378,343.776,161.880,-148.967,"13,1","26,7","29,4","36,1",41,"1,8","1,9","1,5","1,9","1,5","1,2",1,"0,7","0,7","0,5","13,8","7,3","9,1","3,6","-2,2","31,9","15,3","21,9","10,3","-10,3","29,3","26,1","22,5","20,9","34,9","24,5",10,"16,9","7,8","-4,6",2.786.417,3.306.341,3.794.880,4.472.509,6.689.306,492.250,713.035,504.462,620.186,1.214.182,-264.659,-421.680,-818.670,-489.673,-970.662,219.340,-55.574,99.086,389.205,74.498,4.294.067,3.251.008,2.158.409,2.528.980,1.810.711
Auren,ON,Bovespa,Ação,ativo,AURE3,"Geração, transmissão e distribuição de energia elétrica",-,-,2.351.999,6.268.496,5.937.861,11.137.794,-,17.210.554,26.014.397,23.056.696,41.616.323,-,-,4.199.004,3.850.751,7.148.376,-,8.914.083,12.830.811,12.774.853,31.122.387,-,4.457.403,15.253.078,12.368.953,13.201.696,-,"0,125861426","3,033402234","-0,317689","0,2488522264",-,2.624.114,5.515.706,6.181.890,8.059.951,-,58.739,2.674.400,-317.689,250.938,-,"24,1","18,2","22,1","51,6",-,"1,5","1,5","1,5","1,6",-,"0,8",1,"0,8","0,4",-,"1,6","8,3","-1,1","0,5",-,-,22,"-2,3",2,-,"51,8","25,2","17,4",16,-,"11,9","48,6","-5,1","3,4",-,19.562.553,32.282.893,28.994.557,52.754.117,-,1.016.884,416.769,4.661.845,600.534,-,-755.342,-1.096.668,-1.765.456,-4.503.278,-,231.624,2.151.111,-2.783.954,7.864.899,-,-,14.730.000,13.310.000,9.164.457
